Sentence ID,File Name,Token ID,Form,Misc,Lemma,UPOS,XPOS,Features,Head,Deprel,Deps
179,GBd_TD1.csv,4,daxšagōmand,marked,daxšagōmand,ADJ,_,_,5,advcl,2:acl
200,GBd_TD1.csv,13,paydāg,visible,paydāg,ADJ,_,_,6,xcomp,6:acl|8:acl
204,GBd_TD1.csv,17,paydāg,manifest,paydāg,ADJ,_,_,11,xcomp,11:acl|13:acl|15:acl
208,GBd_TD1.csv,18,paydāg,visible,paydāg,ADJ,_,_,10,xcomp,10:acl
212,GBd_TD1.csv,8,duzīdag,thieved,duzīdag,ADJ,Tense=Past|Subcat=Tran|VerbForm=Part,Tense=Past|Subcat=Tran|VerbForm=Part,9,xcomp,_
213,GBd_TD1.csv,13,paydāg,manifest,paydāg,ADJ,_,_,10,xcomp,10:acl
215,GBd_TD1.csv,2,dēnīg,religious,dēnīg,ADJ,_,_,5,obl,_
223,GBd_TD1.csv,28,handāzag,comparable,handāzag,ADJ,_,_,11,advcl,4:acl
224,GBd_TD1.csv,22,anāmārānīg,uncountable,anāmārānīg,ADJ,Typo=Yes,Typo=Yes,18,obl,_
231,GBd_TD1.csv,1,meh,bigger,meh,ADJ,Degree=Cmp,Degree=Cmp,7,obl,_
236,GBd_TD1.csv,7,čaxrag_ēwēnag,like a spinning-wheel,čaxrag-ēwēnag,ADJ,_,_,9,advcl,3:acl
241,GBd_TD1.csv,20,gumēzišnīg,subject to mixture,gumēzišnīg,ADJ,_,_,19,obj,_
249,GBd_TD1.csv,6,meh,big,meh,ADJ,Degree=Cmp,Degree=Cmp,7,nsubj,_
249,GBd_TD1.csv,15,mayānag,medium-sized,mayānag,ADJ,_,_,16,nsubj,_
249,GBd_TD1.csv,21,keh,small,keh,ADJ,Degree=Cmp,Degree=Cmp,22,nsubj,_
250,GBd_TD1.csv,17,homānāg,corresponding,homānāg,ADJ,_,_,3,advcl,_
259,GBd_TD1.csv,4,tēz_rawišntar,of great velocity,tēz-rawišn,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
260,GBd_TD1.csv,16,mayān_drang,of average duration,mayān-drang,ADJ,_,_,0,root,_
262,GBd_TD1.csv,21,haštom,eighth,haštom,ADJ,NumType=Ord,NumType=Ord,22,nsubj,_
262,GBd_TD1.csv,31,haštom,eighth,haštom,ADJ,NumType=Ord,NumType=Ord,32,nsubj,_
262,GBd_TD1.csv,40,haštom,eighth,haštom,ADJ,NumType=Ord|Typo=Yes,NumType=Ord|Typo=Yes,39,xcomp,_
275,GBd_TD1.csv,19,nazdist,first,nazdist,ADJ,_,_,20,nsubj,_
275,GBd_TD1.csv,21,dudīgar,second,dudīgar,ADJ,_,_,22,nsubj,_
275,GBd_TD1.csv,25,sidīgar,third,sidīgar,ADJ,_,_,26,nsubj,_
275,GBd_TD1.csv,29,čahārom,fourth,čahārom,ADJ,_,_,30,nsubj,_
275,GBd_TD1.csv,37,panǰom,fifth,panǰom,ADJ,_,_,38,nsubj,_
275,GBd_TD1.csv,40,anagr,infinite,anagr,ADJ,_,_,43,xcomp,38:acl
275,GBd_TD1.csv,50,šašom,sixth,šašom,ADJ,_,_,51,nsubj,_
275,GBd_TD1.csv,53,haftom,seventh,haftom,ADJ,_,_,55,nsubj,_
281,GBd_TD1.csv,1,fradom,first,fradom,ADJ,NumType=Ord,NumType=Ord,11,advcl,4:acl
289,GBd_TD1.csv,2,dudīgar,second,dudīgar,ADJ,NumType=Ord,NumType=Ord,5,nsubj,_
294,GBd_TD1.csv,1,sidīgar,third,sidīgar,ADJ,NumType=Ord,NumType=Ord,4,nsubj,_
304,GBd_TD1.csv,23,wany,destroyed,wany,ADJ,_,_,24,xcomp,22:acl
305,GBd_TD1.csv,1,panǰom,fifth,panǰom,ADJ,NumType=Ord,NumType=Ord,4,nsubj,_
312,GBd_TD1.csv,1,šašom,sixth,šašom,ADJ,NumType=Ord,NumType=Ord,4,nsubj,_
315,GBd_TD1.csv,1,haftom,seventh,haftom,ADJ,NumType=Ord,NumType=Ord,4,nsubj,_
325,GBd_TD1.csv,19,sūdōmandtar,useful,sūdōmand,ADJ,Degree=Cmp|Typo=Yes,Degree=Cmp|Typo=Yes,20,xcomp,17:acl
325,GBd_TD1.csv,41,drust,whole,drust,ADJ,_,_,45,advcl,38:acl
325,GBd_TD1.csv,54,amarg,without death,amarg,ADJ,_,_,50,acl:relcl,_
326,GBd_TD1.csv,30,drust,right,drust,ADJ,_,_,33,xcomp,_
326,GBd_TD1.csv,38,pasēn,final,pasēn,ADJ,_,_,36,nmod,_
328,GBd_TD1.csv,19,stard,stunned,stard,ADJ,_,_,1,ccomp,_
332,GBd_TD1.csv,7,druwand,evil,druwand,ADJ,_,_,9,nsubj,4:nsubj
333,GBd_TD1.csv,28,paydāg,visible,paydāg,ADJ,_,_,29,xcomp,_
334,GBd_TD1.csv,8,kāmag,desirable,kāmag,ADJ,_,_,10,ccomp,_
335,GBd_TD1.csv,15,ādūg,capable,ādūg,ADJ,_,_,7,ccomp,_
336,GBd_TD1.csv,17,ǰuwān,young,ǰuwān,ADJ,_,_,20,obl,_
338,GBd_TD1.csv,14,abē_sūd,useless,abē-sūd,ADJ,_,_,18,obj,_
339,GBd_TD1.csv,11,ādūg,capable,ādūg,ADJ,_,_,2,advcl,_
341,GBd_TD1.csv,12,astōmand,corporeal,astōmand,ADJ,_,_,13,advcl,_
344,GBd_TD1.csv,3,tuhīg,empty,tuhīg,ADJ,_,_,4,obl,10:obl
345,GBd_TD1.csv,4,homānāg,similar,homānāg,ADJ,_,_,15,advcl,2:acl
351,GBd_TD1.csv,2,homānāg,similar,homānāg,ADJ,_,_,7,xcomp,_
352,GBd_TD1.csv,8,ōst_tom,pitch-black,ōst-tom,ADJ,_,_,10,xcomp,3:acl
352,GBd_TD1.csv,15,homānāg,similar,homānāg,ADJ,_,_,22,advcl,16:acl
357,GBd_TD1.csv,2,astōmand,corporeal,astōmand,ADJ,_,_,5,advcl,7:acl
358,GBd_TD1.csv,7,kēnīgān,inimical,kēnīg,ADJ,Number=Plur,Number=Plur,15,obl,_
362,GBd_TD1.csv,33,kam,few,kam,ADJ,_,_,34,xcomp,30:acl|31:acl|32:acl
362,GBd_TD1.csv,38,nizār,weak,nizār,ADJ,_,_,40,xcomp,_
366,GBd_TD1.csv,10,tārīk,dark,tārīk,ADJ,_,_,8,advcl,9:acl
369,GBd_TD1.csv,22,brēhēnīd,fashioned,brēhēnīd,ADJ,Tense=Past|Subcat=Tran|VerbForm=Part,Tense=Past|Subcat=Tran|VerbForm=Part,18,acl,_
374,GBd_TD1.csv,16,stōwēnīd,defeated,stōwēnīd,ADJ,Tense=Past|Subcat=Tran|VerbForm=Part,Tense=Past|Subcat=Tran|VerbForm=Part,19,advcl,8:acl
376,GBd_TD1.csv,9,suft,pierced,suft,ADJ,Tense=Past|Subcat=Tran|VerbForm=Part,Tense=Past|Subcat=Tran|VerbForm=Part,12,advcl,_
377,GBd_TD1.csv,13,paydāg,visible,paydāg,ADJ,_,_,14,xcomp,12:acl
380,GBd_TD1.csv,23,wizandag,damaged,wizandag,ADJ,_,_,25,advcl,22:acl
381,GBd_TD1.csv,6,wēmār,ill,wēmār,ADJ,_,_,3,ccomp,_
387,GBd_TD1.csv,1,hunsand,satisfied,hunsand,ADJ,_,_,0,root,_
388,GBd_TD1.csv,35,tarōmad,murky,tārōmand,ADJ,Typo=Yes,Typo=Yes,37,xcomp,32:acl
388,GBd_TD1.csv,71,weh,better,weh,ADJ,Degree=Cmp,Degree=Cmp,67,acl:relcl,_
391,GBd_TD1.csv,16,harzag,loose,harzag,ADJ,_,_,22,advcl,_
394,GBd_TD1.csv,4,dagrang,long,dagrang,ADJ,_,_,0,root,_
396,GBd_TD1.csv,16,rāst,equal,rāst,ADJ,_,_,20,advcl,_
405,GBd_TD1.csv,16,tamīgān,dark,tamīg,ADJ,_,_,14,nmod,_
406,GBd_TD1.csv,8,homānāg,resembling,homānāg,ADJ,_,_,6,advcl,1:acl
408,GBd_TD1.csv,4,parrwar,winged,parrwar,ADJ,_,_,5,advcl,1:acl
409,GBd_TD1.csv,2,harzag,loose,harzag,ADJ,_,_,16,advcl,_
414,GBd_TD1.csv,10,čašm_dīd,ocular,čašm-dīd,ADJ,_,_,11,advcl,_
414,GBd_TD1.csv,11,paydāg,visible,paydāg,ADJ,_,_,12,advcl,_
415,GBd_TD1.csv,11,tēz,quick,tēz,ADJ,_,_,9,advcl,_
415,GBd_TD1.csv,14,dērand,slow,dagrand,ADJ,_,_,12,advcl,_
415,GBd_TD1.csv,17,abāz_rawišn,retrograde,abāz-rawišn,ADJ,_,_,15,advcl,_
415,GBd_TD1.csv,20,ēstādag,stationary,ēstādag,ADJ,_,_,18,advcl,_
417,GBd_TD1.csv,6,paydāg,visible,paydāg,ADJ,_,_,0,root,_
419,GBd_TD1.csv,4,homānāg,similar,homānāg,ADJ,_,_,1,nsubj,_
419,GBd_TD1.csv,6,tērag,dark,tērag,ADJ,_,_,4,nmod,_
429,GBd_TD1.csv,3,paydāg,visible,paydāg,ADJ,_,_,0,root,_
430,GBd_TD1.csv,15,rāst,equal,rāst,ADJ,_,_,0,root,_
431,GBd_TD1.csv,9,mahist,greatest,mahist,ADJ,Degree=Sup,Degree=Sup,0,root,_
432,GBd_TD1.csv,10,rāst,equal,rāst,ADJ,_,_,0,root,_
434,GBd_TD1.csv,8,rāst,equal,rāst,ADJ,_,_,10,xcomp,6:acl|7:acl
444,GBd_TD1.csv,9,frāy_nērōgtar,overpowering,frāy-nērōg,ADJ,Degree=Cmp,Degree=Cmp,10,xcomp,2:acl|4:acl
446,GBd_TD1.csv,9,frāy_nērōgtar,overpowering,frāy-nērōg,ADJ,Degree=Cmp,Degree=Cmp,10,xcomp,1:acl|4:acl
449,GBd_TD1.csv,3,hāwand_zōr,of like strength,hāwand-zōr,ADJ,Typo=Yes,Typo=Yes,6,xcomp,2:acl
453,GBd_TD1.csv,11,kāmag,desirable,kāmag,ADJ,_,_,7,acl:relcl,_
455,GBd_TD1.csv,4,āb_čihrag,of water essence,āb-čihrag,ADJ,_,_,1,ccomp,_
455,GBd_TD1.csv,9,āb_čihrag,of water essence,āb-čihrag,ADJ,_,_,4,advcl,_
456,GBd_TD1.csv,3,wādīg,of air essence,wādīg,ADJ,_,_,4,ccomp,_
463,GBd_TD1.csv,15,bulandtar,tall,bulandtar,ADJ,Degree=Cmp|Typo=Yes,Degree=Cmp|Typo=Yes,18,xcomp,14:acl
467,GBd_TD1.csv,23,paydāg,apparent,paydāg,ADJ,Typo=Yes,Typo=Yes,10,advcl,_
468,GBd_TD1.csv,4,paydāg,known,paydāg,ADJ,_,_,0,root,_
473,GBd_TD1.csv,26,saxttar,strong,saxt,ADJ,Degree=Cmp,Degree=Cmp,33,xcomp,25:acl
474,GBd_TD1.csv,10,asēǰ_nēzag_dast,with undestructible lances in their hands,asēǰ-nēzag-dast,ADJ,_,_,17,advcl,3:acl
491,GBd_TD1.csv,4,parrwar,winged,parrwar,ADJ,_,_,2,nmod,_
502,GBd_TD1.csv,9,hāwend_nērōg,of same strength,hāwend-nērōg,ADJ,_,_,10,xcomp,6:acl
503,GBd_TD1.csv,4,paymānīg,measured,paymānīg,ADJ,_,_,11,xcomp,3:acl
504,GBd_TD1.csv,12,saxt,strong,saxt,ADJ,Typo=Yes,Typo=Yes,4,advcl,13:acl
504,GBd_TD1.csv,17,meh,greater,meh,ADJ,Degree=Cmp,Degree=Cmp,4,advcl,6:acl
506,GBd_TD1.csv,4,wāzišt,most respected,wāzišt,ADJ,_,_,2,nmod,_
506,GBd_TD1.csv,22,paydāg,visible,paydāg,ADJ,_,_,8,advcl,_
508,GBd_TD1.csv,16,mahīdar,(uncertain),mahī,ADJ,Degree=Cmp,Degree=Cmp,18,xcomp,15:acl
512,GBd_TD1.csv,2,čašmag,spring,čašmag,ADJ,Animacy=Inan,Animacy=Inan,9,nsubj,11:nsubj|13:nsubj
512,GBd_TD1.csv,21,čašmag,spring,čašmag,ADJ,Animacy=Inan,Animacy=Inan,24,obl,_
518,GBd_TD1.csv,6,ēw_tāgān,of one branch,ēw-tāg,ADJ,Number=Plur,Number=Plur,8,obl,_
524,GBd_TD1.csv,10,homānāg,resembling,homānāg,ADJ,_,_,7,advcl,_
524,GBd_TD1.csv,22,widārd,direct,widārdan,ADJ,Tense=Past|Subcat=Tran|VerbForm=Part,Tense=Past|Subcat=Tran|VerbForm=Part,26,advcl,12:acl
532,GBd_TD1.csv,3,hušk,dry,hušk,ADJ,_,_,5,xcomp,_
532,GBd_TD1.csv,14,xwurd,small,xwurd,ADJ,_,_,15,xcomp,13:acl
546,GBd_TD1.csv,7,nar,male,nar,ADJ,_,_,3,advcl,3:acl
546,GBd_TD1.csv,24,homānāg,similar,homānāg,ADJ,_,_,33,advcl,_
546,GBd_TD1.csv,32,paydāg,visible,paydāg,ADJ,_,_,33,xcomp,17:acl|3:nsubj
549,GBd_TD1.csv,12,paydāg,apparent,paydāg,ADJ,_,_,4,advcl,_
566,GBd_TD1.csv,10,zad,beaten,zadan,ADJ,Subcat=Tran|Tense=Past|VerbForm=Part,Subcat=Tran|Tense=Past|VerbForm=Part,14,advcl,6:acl
567,GBd_TD1.csv,6,axwēb,sleepless,axwāb,ADJ,_,_,2,ccomp,12:acl
568,GBd_TD1.csv,1,dahom,tenth,dahom,ADJ,NumType=Ord,NumType=Ord,5,obj,_
569,GBd_TD1.csv,11,homānāg,similar,homānāg,ADJ,_,_,31,xcomp,21:acl
569,GBd_TD1.csv,15,homānāg,similar,homānāg,ADJ,_,_,10,acl:relcl,_
590,GBd_TD1.csv,26,pādixšā,sovereign,pādixšāy,ADJ,Typo=Yes,Typo=Yes,27,xcomp,15:acl
593,GBd_TD1.csv,34,saxttar,resilient,saxt,ADJ,Degree=Cmp,Degree=Cmp,36,xcomp,27:acl
596,GBd_TD1.csv,23,syā,black,syā,ADJ,_,_,25,xcomp,_
597,GBd_TD1.csv,28,saxttar,resilient,saxt,ADJ,Degree=Cmp,Degree=Cmp,30,xcomp,25:acl
597,GBd_TD1.csv,38,niyāzān,needing,niyāzān,ADJ,_,_,39,xcomp,36:acl
597,GBd_TD1.csv,43,weh,better,weh,ADJ,Degree=Cmp,Degree=Cmp,44,xcomp,_
618,GBd_TD1.csv,7,wattom,worst,wattom,ADJ,Degree=Sup,Degree=Sup,0,root,_
623,GBd_TD1.csv,10,marag,number,marag,ADJ,Animacy=Inan,Animacy=Inan,12,obl,_
623,GBd_TD1.csv,48,kaf,flat,kaf,ADJ,_,_,46,nmod,_
623,GBd_TD1.csv,71,mast,drunken,mast,ADJ,amod,amod,75,advcl,75:acl
623,GBd_TD1.csv,93,wafrōmand,Wafrōmand,wafrōmand,ADJ,_,_,91,nmod,_
623,GBd_TD1.csv,111,āsānīhōmand,easeful,āsānīhōmand,ADJ,_,_,110,ccomp,_
627,GBd_TD1.csv,12,bālā,high,bālāy,ADJ,_,_,3,advcl,3:acl
629,GBd_TD1.csv,9,bālā,high,bālāy,ADJ,_,_,4,advcl,4:acl
632,GBd_TD1.csv,7,mustōmandtar,distressful,mustōmand,ADJ,Degree=Cmp,Degree=Cmp,2,ccomp,_
633,GBd_TD1.csv,10,meh,greater,meh,ADJ,Degree=Cmp,Degree=Cmp,3,ccomp,_
635,GBd_TD1.csv,1,dudīgar,second,dudīgar,ADJ,NumType=Ord,NumType=Ord,5,advcl,2:acl
635,GBd_TD1.csv,5,meh,greater,meh,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
637,GBd_TD1.csv,4,frōd_ābīg,located downstream,frōd-ābīg,ADJ,_,_,13,advcl,7:acl
645,GBd_TD1.csv,13,rāyōmand,majestic,rāyōmand,ADJ,Typo=Yes,Typo=Yes,10,advcl,_
658,GBd_TD1.csv,22,paydāg,present,paydāg,ADJ,_,_,11,advcl,_
682,GBd_TD1.csv,3,frāx_kird,made large,frāx-kird,ADJ,_,_,0,root,_
688,GBd_TD1.csv,26,yōǰdahr,pure,yōǰdahr,ADJ,_,_,28,xcomp,_
692,GBd_TD1.csv,10,zarrēn,golden,zarrēn,ADJ,Typo=Yes,Typo=Yes,4,acl:relcl,_
694,GBd_TD1.csv,1,mādagwar,principal,mādagwar,ADJ,_,_,0,root,_
714,GBd_TD1.csv,4,šīrēn,sweet,šīrēn,ADJ,_,_,6,xcomp,_
720,GBd_TD1.csv,4,paydāg,visible,paydāg,ADJ,_,_,0,root,_
729,GBd_TD1.csv,20,atazišn,without flowing,atazišn,ADJ,Typo=Yes,Typo=Yes,12,advcl,_
731,GBd_TD1.csv,21,nāmčištīgtar,special,nāmčištīg,ADJ,Degree=Cmp,Degree=Cmp,22,obj,_
739,GBd_TD1.csv,1,paydāg,visible,paydāg,ADJ,_,_,0,root,_
744,GBd_TD1.csv,6,purr_xrafstar,infested with noxious creatures,purr-xrafstar,ADJ,_,_,2,ccomp,_
768,GBd_TD1.csv,4,weh,better,weh,ADJ,Degree=Cmp,Degree=Cmp,3,nmod,_
777,GBd_TD1.csv,18,nišāstag,settled,nišāstag,ADJ,_,_,20,xcomp,17:acl
779,GBd_TD1.csv,4,waxšīg,evaporated,waxšīg,ADJ,Typo=Yes,Typo=Yes,11,obl,_
779,GBd_TD1.csv,14,tanīgardīg,corporeal,tanīgardīg,ADJ,_,_,18,advcl,13:acl
780,GBd_TD1.csv,12,ahunsand,unhappy,ahunsand,ADJ,_,_,3,ccomp,_
780,GBd_TD1.csv,40,drust,well,druyist,ADJ,_,_,42,xcomp,31:acl
789,GBd_TD1.csv,6,garm_āb,of warm water,garm-āb,ADJ,_,_,0,root,_
795,GBd_TD1.csv,3,ahlaw,righteous,ahlaw,ADJ,_,_,7,advcl,_
798,GBd_TD1.csv,5,paydāg,clear,paydāg,ADJ,_,_,0,root,_
798,GBd_TD1.csv,9,awinast,immaculate,awinast,ADJ,_,_,7,acl:relcl,_
801,GBd_TD1.csv,6,nibišt,write,nibištan,ADJ,Subcat=Tran|Tense=Past|VerbForm=Part,Subcat=Tran|Tense=Past|VerbForm=Part,0,root,_
814,GBd_TD1.csv,7,zōrīgtar,efficient,zōrīg,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
823,GBd_TD1.csv,15,homānāg,corresponding,homānāg,ADJ,_,_,11,acl:relcl,_
823,GBd_TD1.csv,18,paydāg,visible,paydāg,ADJ,_,_,20,advcl,6:acl
825,GBd_TD1.csv,6,axwardār,non-eating,axwardār,ADJ,_,_,0,root,_
829,GBd_TD1.csv,5,čarag_arzānīg,fit for pasture,čarag-arzānīg,ADJ,_,_,4,obj,_
830,GBd_TD1.csv,4,girišāg,mountain,girišāg,ADJ,_,_,1,obj,7:nsubj|9:nsubj
830,GBd_TD1.csv,7,frāx_raftār,roaming widely,frāx-raftār,ADJ,_,_,4,acl:relcl,_
831,GBd_TD1.csv,4,ābīg,aquatic,ābīg,ADJ,_,_,3,obj,_
833,GBd_TD1.csv,7,čarag_arzānīg,fit for pasture,čarag-arzānīg,ADJ,_,_,0,root,_
833,GBd_TD1.csv,12,meh,greater,meh,ADJ,Degree=Cmp,Degree=Cmp,7,acl:relcl,_
833,GBd_TD1.csv,16,nōg_zādag,new-born,nōg-zādag,ADJ,_,_,14,advcl,13:acl
834,GBd_TD1.csv,3,xar_pay,odd-toed,xar-pay,ADJ,Typo=Yes,Typo=Yes,0,root,_
834,GBd_TD1.csv,11,meh,greater,meh,ADJ,Degree=Cmp|Typo=Yes,Degree=Cmp|Typo=Yes,3,acl:relcl,_
835,GBd_TD1.csv,12,meh,greater,meh,ADJ,Degree=Cmp|Typo=Yes,Degree=Cmp|Typo=Yes,7,acl:relcl,_
836,GBd_TD1.csv,10,meh,greater,meh,ADJ,Degree=Cmp,Degree=Cmp,3,acl:relcl,_
837,GBd_TD1.csv,5,ābīg,aquatic,ābīg,ADJ,_,_,0,root,_
837,GBd_TD1.csv,10,meh,greater,meh,ADJ,Degree=Cmp,Degree=Cmp,5,acl:relcl,_
840,GBd_TD1.csv,21,wuzurg,nig,wuzurg,ADJ,_,_,26,advcl,20:acl
840,GBd_TD1.csv,23,homānāg,similar,homānāg,ADJ,_,_,21,advcl,_
842,GBd_TD1.csv,5,kōfīg,mountain,kōfīg,ADJ,_,_,4,acl,_
843,GBd_TD1.csv,13,ēk_kōf,one-humped,ēk-kōf,ADJ,_,_,2,acl:relcl,_
844,GBd_TD1.csv,5,spēd,white,spēd,ADJ,_,_,4,acl,_
845,GBd_TD1.csv,5,tāzīg,Arab,tāzīg,ADJ,_,_,3,acl,_
845,GBd_TD1.csv,16,ābīg,aquatic,ābīg,ADJ,_,_,14,nmod,_
846,GBd_TD1.csv,52,sūrag_hammōxtišn,having the instinct to live in burrows,sūrag-hammōxtišn,ADJ,_,_,45,acl:relcl,_
847,GBd_TD1.csv,10,dawišnī,fleeing,dawišnīg,ADJ,Typo=Yes,Typo=Yes,8,acl,_
849,GBd_TD1.csv,10,āšnāg,famous,āšnāg,ADJ,Typo=Yes,Typo=Yes,6,acl:relcl,_
856,GBd_TD1.csv,8,meh,greater,meh,ADJ,Degree=Cmp,Degree=Cmp,7,advcl,2:acl
861,GBd_TD1.csv,4,arwand,swift,arwand,ADJ,_,_,3,advcl,_
864,GBd_TD1.csv,8,sēr,sated,sagr,ADJ,_,_,10,xcomp,2:acl
864,GBd_TD1.csv,16,sēr,sated,sagr,ADJ,_,_,18,xcomp,11:acl
868,GBd_TD1.csv,7,ābus,pregnant,ābus,ADJ,Typo=Yes,Typo=Yes,8,xcomp,_
874,GBd_TD1.csv,6,girišāg,mountain,girišāg,ADJ,_,_,8,nsubj,_
875,GBd_TD1.csv,6,ābīg,aquatic,ābīg,ADJ,_,_,10,nsubj,_
877,GBd_TD1.csv,5,dar,chapter,dar,ADJ,Animacy=Inan,Animacy=Inan,8,obl,_
880,GBd_TD1.csv,6,spēd_dōysar,white-eyed,spēd-dōysar,ADJ,_,_,1,nsubj,9:nsubj
881,GBd_TD1.csv,7,nohom,ninth,nohom,ADJ,NumType=Ord,NumType=Ord,11,nsubj,_
882,GBd_TD1.csv,1,dahom,tenth,dahom,ADJ,NumType=Ord,NumType=Ord,5,obj,4:nsubj:xsubj
882,GBd_TD1.csv,4,nidom,smallest,nidom,ADJ,Degree=Sup,Degree=Sup,5,xcomp,1:acl
889,GBd_TD1.csv,20,homānāg,similer,homānāg,ADJ,_,_,17,advcl,14:acl|15:acl
890,GBd_TD1.csv,4,paywastag,joint,paywastag,ADJ,Subcat=Tran|Tense=Past|VerbForm=Part,Subcat=Tran|Tense=Past|VerbForm=Part,5,advcl,_
890,GBd_TD1.csv,5,hambašn,of the same stature,hambašn,ADJ,_,_,0,root,_
892,GBd_TD1.csv,2,hambašn,of the same stature,hambašn,ADJ,_,_,0,root,_
892,GBd_TD1.csv,7,paydāg,visible,paydāg,ADJ,_,_,2,advcl,_
908,GBd_TD1.csv,8,ohrmazd_dād,Ohrmazd-given,ohrmazd-dād,ADJ,_,_,6,ccomp,_
914,GBd_TD1.csv,6,druwand,sinful,druwand,ADJ,Typo=Yes,Typo=Yes,7,xcomp,5:acl
914,GBd_TD1.csv,15,pasēn,final,pasēn,ADJ,_,_,13,nmod,_
923,GBd_TD1.csv,19,ātaxš_dādārtar,productive of fire,ātaxš-dādār,ADJ,Degree=Cmp,Degree=Cmp,13,advcl,_
930,GBd_TD1.csv,5,pōstēn,hide,pōstēn,ADJ,_,_,6,obj,4:nsubj
932,GBd_TD1.csv,3,tadag,spun,tadag,ADJ,_,_,5,obj,4:nsubj:xsubj
937,GBd_TD1.csv,12,stahmbag,violent,stambag,ADJ,_,_,13,xcomp,9:acl
942,GBd_TD1.csv,6,ōzōmand,strong,ōzōmand,ADJ,_,_,7,xcomp,4:acl
943,GBd_TD1.csv,7,hušk_kūn,impotent,hušk-kūn,ADJ,_,_,9,xcomp,5:acl
946,GBd_TD1.csv,19,meh,greater,meh,ADJ,Degree=Cmp,Degree=Cmp,21,xcomp,18:acl
956,GBd_TD1.csv,7,sālag,-year-old,sālag,ADJ,_,_,11,obl,_
970,GBd_TD1.csv,26,zamēnīg,terrestrial,zamīgīg,ADJ,Typo=Yes,Typo=Yes,23,obl,_
970,GBd_TD1.csv,63,mayānag_bašnān,average-sized,mayānag-bašn,ADJ,Typo=Yes,Typo=Yes,61,nmod,_
970,GBd_TD1.csv,70,mayānag_bašnān,average-sized,mayānag-bašn,ADJ,Typo=Yes,Typo=Yes,68,nmod,_
972,GBd_TD1.csv,9,zangīg,dark-skinned,zangīg,ADJ,_,_,14,nsubj,_
972,GBd_TD1.csv,11,ābīg,aquatic,ābīg,ADJ,_,_,14,obl,_
972,GBd_TD1.csv,15,X,§,§,ADJ,_,_,14,xcomp,22:nsubj
980,GBd_TD1.csv,3,kōfīg,wild,kōfīg,ADJ,_,_,13,nsubj,_
982,GBd_TD1.csv,1,zangīg,dark-skinned,zangīg,ADJ,_,_,3,obl,_
984,GBd_TD1.csv,7,zangīg,dark-skinned,zangīg,ADJ,_,_,8,nsubj,_
988,GBd_TD1.csv,20,pēš_ābustan,receptive,pēš-ābustan,ADJ,_,_,21,xcomp,5:acl
989,GBd_TD1.csv,31,ūnīg,living in holes,ūnīg,ADJ,_,_,28,nsubj,_
990,GBd_TD1.csv,8,wardag,on heat,wardag,ADJ,_,_,9,xcomp,_
991,GBd_TD1.csv,7,ābustan,pregnant,ābustan,ADJ,_,_,9,xcomp,1:acl
992,GBd_TD1.csv,11,nērōgōmandtar,strong,nērōgōmand,ADJ,Degree=Cmp,Degree=Cmp,12,advcl,_
992,GBd_TD1.csv,17,nērōgōmandtar,strong,nērōgōmand,ADJ,Degree=Cmp,Degree=Cmp,19,advcl,_
992,GBd_TD1.csv,25,rāst,even,rāst,ADJ,_,_,30,advcl,_
993,GBd_TD1.csv,9,mādag,female,mādag,ADJ,_,_,10,obj,_
993,GBd_TD1.csv,13,frabīh,stout,frabīh,ADJ,_,_,14,xcomp,_
994,GBd_TD1.csv,4,mādag,female,mādag,ADJ,_,_,2,nmod,_
994,GBd_TD1.csv,10,mādag,female,mādag,ADJ,_,_,13,nsubj,_
995,GBd_TD1.csv,5,sard,cold,sard,ADJ,_,_,0,root,_
996,GBd_TD1.csv,5,garm,warm,garm,ADJ,_,_,0,root,_
998,GBd_TD1.csv,11,purr,full,purr,ADJ,_,_,13,xcomp,10:acl
1001,GBd_TD1.csv,10,homānāg,similar,homānāg,ADJ,Typo=Yes,Typo=Yes,3,acl,6:acl
1006,GBd_TD1.csv,30,paydāg,manifest,paydāg,ADJ,_,_,31,xcomp,2:acl|8:acl|16:acl|22:acl
1011,GBd_TD1.csv,6,homānāg,corresponding,homānāg,ADJ,Typo=Yes,Typo=Yes,0,root,_
1014,GBd_TD1.csv,9,hangōsīd,similar,hangōsīd,ADJ,_,_,8,advcl,_
1017,GBd_TD1.csv,7,čīnag,gathering,čīnag,ADJ,_,_,8,xcomp,6:acl
1019,GBd_TD1.csv,5,nihānāg,hiding,nihānāg,ADJ,_,_,2,advcl,_
1025,GBd_TD1.csv,5,narān,male,narān,ADJ,_,_,9,xcomp,4:acl|5.1:xcomp
1026,GBd_TD1.csv,8,nar,male,nar,ADJ,_,_,0,root,_
1027,GBd_TD1.csv,7,mādag,female,mādag,ADJ,_,_,0,root,_
1028,GBd_TD1.csv,3,nar,male,nar,ADJ,_,_,7,xcomp,2:acl
1030,GBd_TD1.csv,18,ābus,impregnated,ābus,ADJ,_,_,19,xcomp,17:acl
1034,GBd_TD1.csv,3,punǰāsadwarm,"having fifty ""war""",panǰāsadwarān,ADJ,_,_,1,nmod,_
1040,GBd_TD1.csv,3,wuzurg,big,wuzurg,ADJ,_,_,5,xcomp,_
